chr	source	feature	start	end	score	strand	frame	gene_name	gene_id	gene_version	gene_source	gene_biotype	transcript_id	transcript_source	transcript_biotype	exon_number	exon_id
V	WormBase	CDS	25965	26129	.	+	0	egl-8	WBGene00001177	1	WormBase	protein_coding	B0348.4b.1	WormBase	protein_coding	7	
V	WormBase	exon	26194	26380	.	+	.	egl-8	WBGene00001177	1	WormBase	protein_coding	B0348.4b.1	WormBase	protein_coding	8	B0348.4a.1.e8
V	WormBase	CDS	26194	26380	.	+	0	egl-8	WBGene00001177	1	WormBase	protein_coding	B0348.4b.1	WormBase	protein_coding	8	
V	WormBase	exon	28382	28699	.	+	.	egl-8	WBGene00001177	1	WormBase	protein_coding	B0348.4b.1	WormBase	protein_coding	9	B0348.4a.1.e9
V	WormBase	CDS	28382	28699	.	+	2	egl-8	WBGene00001177	1	WormBase	protein_coding	B0348.4b.1	WormBase	protein_coding	9	
V	WormBase	exon	29336	29515	.	+	.	egl-8	WBGene00001177	1	WormBase	protein_coding	B0348.4b.1	WormBase	protein_coding	10	B0348.4a.1.e10
V	WormBase	CDS	29336	29515	.	+	2	egl-8	WBGene00001177	1	WormBase	protein_coding	B0348.4b.1	WormBase	protein_coding	10	
V	WormBase	exon	30200	30297	.	+	.	egl-8	WBGene00001177	1	WormBase	protein_coding	B0348.4b.1	WormBase	protein_coding	11	B0348.4a.1.e11
V	WormBase	CDS	30200	30297	.	+	2	egl-8	WBGene00001177	1	WormBase	protein_coding	B0348.4b.1	WormBase	protein_coding	11	
V	WormBase	exon	35015	35156	.	+	.	egl-8	WBGene00001177	1	WormBase	protein_coding	B0348.4b.1	WormBase	protein_coding	12	B0348.4a.1.e12
V	WormBase	CDS	35015	35156	.	+	0	egl-8	WBGene00001177	1	WormBase	protein_coding	B0348.4b.1	WormBase	protein_coding	12	
V	WormBase	exon	36118	36855	.	+	.	egl-8	WBGene00001177	1	WormBase	protein_coding	B0348.4b.1	WormBase	protein_coding	13	B0348.4a.1.e13
V	WormBase	CDS	36118	36855	.	+	2	egl-8	WBGene00001177	1	WormBase	protein_coding	B0348.4b.1	WormBase	protein_coding	13	
V	WormBase	exon	36918	37213	.	+	.	egl-8	WBGene00001177	1	WormBase	protein_coding	B0348.4b.1	WormBase	protein_coding	14	B0348.4a.1.e14
V	WormBase	CDS	36918	37213	.	+	2	egl-8	WBGene00001177	1	WormBase	protein_coding	B0348.4b.1	WormBase	protein_coding	14	
V	WormBase	exon	38138	38269	.	+	.	egl-8	WBGene00001177	1	WormBase	protein_coding	B0348.4b.1	WormBase	protein_coding	15	B0348.4a.1.e15
V	WormBase	CDS	38138	38269	.	+	0	egl-8	WBGene00001177	1	WormBase	protein_coding	B0348.4b.1	WormBase	protein_coding	15	
V	WormBase	exon	38991	39026	.	+	.	egl-8	WBGene00001177	1	WormBase	protein_coding	B0348.4b.1	WormBase	protein_coding	16	B0348.4b.1.e16
V	WormBase	CDS	38991	39026	.	+	0	egl-8	WBGene00001177	1	WormBase	protein_coding	B0348.4b.1	WormBase	protein_coding	16	
V	WormBase	exon	40454	40723	.	+	.	egl-8	WBGene00001177	1	WormBase	protein_coding	B0348.4b.1	WormBase	protein_coding	17	B0348.4a.1.e16
V	WormBase	CDS	40454	40723	.	+	0	egl-8	WBGene00001177	1	WormBase	protein_coding	B0348.4b.1	WormBase	protein_coding	17	
V	WormBase	exon	41729	41844	.	+	.	egl-8	WBGene00001177	1	WormBase	protein_coding	B0348.4b.1	WormBase	protein_coding	18	B0348.4a.1.e17
V	WormBase	CDS	41729	41844	.	+	0	egl-8	WBGene00001177	1	WormBase	protein_coding	B0348.4b.1	WormBase	protein_coding	18	
V	WormBase	exon	42040	42166	.	+	.	egl-8	WBGene00001177	1	WormBase	protein_coding	B0348.4b.1	WormBase	protein_coding	19	B0348.4a.1.e18
V	WormBase	CDS	42040	42166	.	+	1	egl-8	WBGene00001177	1	WormBase	protein_coding	B0348.4b.1	WormBase	protein_coding	19	
V	WormBase	exon	42214	42317	.	+	.	egl-8	WBGene00001177	1	WormBase	protein_coding	B0348.4b.1	WormBase	protein_coding	20	B0348.4a.1.e19
V	WormBase	CDS	42214	42317	.	+	0	egl-8	WBGene00001177	1	WormBase	protein_coding	B0348.4b.1	WormBase	protein_coding	20	
V	WormBase	exon	43026	43697	.	+	.	egl-8	WBGene00001177	1	WormBase	protein_coding	B0348.4b.1	WormBase	protein_coding	21	B0348.4b.1.e21
V	WormBase	CDS	43026	43167	.	+	1	egl-8	WBGene00001177	1	WormBase	protein_coding	B0348.4b.1	WormBase	protein_coding	21	
V	WormBase	stop_codon	43168	43170	.	+	0	egl-8	WBGene00001177	1	WormBase	protein_coding	B0348.4b.1	WormBase	protein_coding	21	
V	WormBase	five_prime_utr	20825	21006	.	+	.	egl-8	WBGene00001177	1	WormBase	protein_coding	B0348.4b.1	WormBase	protein_coding		
V	WormBase	three_prime_utr	43171	43697	.	+	.	egl-8	WBGene00001177	1	WormBase	protein_coding	B0348.4b.1	WormBase	protein_coding		
V	WormBase	transcript	20825	30703	.	+	.	egl-8	WBGene00001177	1	WormBase	protein_coding	B0348.4c.1	WormBase	protein_coding		
V	WormBase	exon	20825	21090	.	+	.	egl-8	WBGene00001177	1	WormBase	protein_coding	B0348.4c.1	WormBase	protein_coding	1	B0348.4a.1.e1
V	WormBase	CDS	21007	21090	.	+	0	egl-8	WBGene00001177	1	WormBase	protein_coding	B0348.4c.1	WormBase	protein_coding	1	
V	WormBase	start_codon	21007	21009	.	+	0	egl-8	WBGene00001177	1	WormBase	protein_coding	B0348.4c.1	WormBase	protein_coding	1	
V	WormBase	exon	22495	22856	.	+	.	egl-8	WBGene00001177	1	WormBase	protein_coding	B0348.4c.1	WormBase	protein_coding	2	B0348.4a.1.e2
V	WormBase	CDS	22495	22856	.	+	0	egl-8	WBGene00001177	1	WormBase	protein_coding	B0348.4c.1	WormBase	protein_coding	2	
V	WormBase	exon	23159	23294	.	+	.	egl-8	WBGene00001177	1	WormBase	protein_coding	B0348.4c.1	WormBase	protein_coding	3	B0348.4a.1.e3
V	WormBase	CDS	23159	23294	.	+	1	egl-8	WBGene00001177	1	WormBase	protein_coding	B0348.4c.1	WormBase	protein_coding	3	
V	WormBase	exon	23562	23645	.	+	.	egl-8	WBGene00001177	1	WormBase	protein_coding	B0348.4c.1	WormBase	protein_coding	4	B0348.4a.1.e4
V	WormBase	CDS	23562	23645	.	+	0	egl-8	WBGene00001177	1	WormBase	protein_coding	B0348.4c.1	WormBase	protein_coding	4	
V	WormBase	exon	23793	23896	.	+	.	egl-8	WBGene00001177	1	WormBase	protein_coding	B0348.4c.1	WormBase	protein_coding	5	B0348.4a.1.e5
V	WormBase	CDS	23793	23896	.	+	0	egl-8	WBGene00001177	1	WormBase	protein_coding	B0348.4c.1	WormBase	protein_coding	5	
V	WormBase	exon	24788	25259	.	+	.	egl-8	WBGene00001177	1	WormBase	protein_coding	B0348.4c.1	WormBase	protein_coding	6	B0348.4a.1.e6
V	WormBase	CDS	24788	25259	.	+	1	egl-8	WBGene00001177	1	WormBase	protein_coding	B0348.4c.1	WormBase	protein_coding	6	
V	WormBase	exon	25965	26129	.	+	.	egl-8	WBGene00001177	1	WormBase	protein_coding	B0348.4c.1	WormBase	protein_coding	7	B0348.4a.1.e7
V	WormBase	CDS	25965	26129	.	+	0	egl-8	WBGene00001177	1	WormBase	protein_coding	B0348.4c.1	WormBase	protein_coding	7	
V	WormBase	exon	26194	26380	.	+	.	egl-8	WBGene00001177	1	WormBase	protein_coding	B0348.4c.1	WormBase	protein_coding	8	B0348.4a.1.e8
V	WormBase	CDS	26194	26380	.	+	0	egl-8	WBGene00001177	1	WormBase	protein_coding	B0348.4c.1	WormBase	protein_coding	8	
V	WormBase	exon	30200	30297	.	+	.	egl-8	WBGene00001177	1	WormBase	protein_coding	B0348.4c.1	WormBase	protein_coding	9	B0348.4a.1.e11
V	WormBase	CDS	30200	30297	.	+	2	egl-8	WBGene00001177	1	WormBase	protein_coding	B0348.4c.1	WormBase	protein_coding	9	
V	WormBase	exon	30355	30703	.	+	.	egl-8	WBGene00001177	1	WormBase	protein_coding	B0348.4c.1	WormBase	protein_coding	10	B0348.4c.1.e10
V	WormBase	CDS	30355	30438	.	+	0	egl-8	WBGene00001177	1	WormBase	protein_coding	B0348.4c.1	WormBase	protein_coding	10	
V	WormBase	stop_codon	30439	30441	.	+	0	egl-8	WBGene00001177	1	WormBase	protein_coding	B0348.4c.1	WormBase	protein_coding	10	
V	WormBase	five_prime_utr	20825	21006	.	+	.	egl-8	WBGene00001177	1	WormBase	protein_coding	B0348.4c.1	WormBase	protein_coding		
V	WormBase	three_prime_utr	30442	30703	.	+	.	egl-8	WBGene00001177	1	WormBase	protein_coding	B0348.4c.1	WormBase	protein_coding		
V	WormBase	transcript	20825	43697	.	+	.	egl-8	WBGene00001177	1	WormBase	protein_coding	B0348.4d.1	WormBase	protein_coding		
V	WormBase	exon	20825	21090	.	+	.	egl-8	WBGene00001177	1	WormBase	protein_coding	B0348.4d.1	WormBase	protein_coding	1	B0348.4a.1.e1
V	WormBase	CDS	21007	21090	.	+	0	egl-8	WBGene00001177	1	WormBase	protein_coding	B0348.4d.1	WormBase	protein_coding	1	
V	WormBase	start_codon	21007	21009	.	+	0	egl-8	WBGene00001177	1	WormBase	protein_coding	B0348.4d.1	WormBase	protein_coding	1	
V	WormBase	exon	22495	22856	.	+	.	egl-8	WBGene00001177	1	WormBase	protein_coding	B0348.4d.1	WormBase	protein_coding	2	B0348.4a.1.e2
V	WormBase	CDS	22495	22856	.	+	0	egl-8	WBGene00001177	1	WormBase	protein_coding	B0348.4d.1	WormBase	protein_coding	2	
V	WormBase	exon	23159	23294	.	+	.	egl-8	WBGene00001177	1	WormBase	protein_coding	B0348.4d.1	WormBase	protein_coding	3	B0348.4a.1.e3
V	WormBase	CDS	23159	23294	.	+	1	egl-8	WBGene00001177	1	WormBase	protein_coding	B0348.4d.1	WormBase	protein_coding	3	
V	WormBase	exon	23562	23645	.	+	.	egl-8	WBGene00001177	1	WormBase	protein_coding	B0348.4d.1	WormBase	protein_coding	4	B0348.4a.1.e4
V	WormBase	CDS	23562	23645	.	+	0	egl-8	WBGene00001177	1	WormBase	protein_coding	B0348.4d.1	WormBase	protein_coding	4	
V	WormBase	exon	23793	23896	.	+	.	egl-8	WBGene00001177	1	WormBase	protein_coding	B0348.4d.1	WormBase	protein_coding	5	B0348.4a.1.e5
V	WormBase	CDS	23793	23896	.	+	0	egl-8	WBGene00001177	1	WormBase	protein_coding	B0348.4d.1	WormBase	protein_coding	5	
V	WormBase	exon	24788	25259	.	+	.	egl-8	WBGene00001177	1	WormBase	protein_coding	B0348.4d.1	WormBase	protein_coding	6	B0348.4a.1.e6
V	WormBase	CDS	24788	25259	.	+	1	egl-8	WBGene00001177	1	WormBase	protein_coding	B0348.4d.1	WormBase	protein_coding	6	
V	WormBase	exon	25965	26129	.	+	.	egl-8	WBGene00001177	1	WormBase	protein_coding	B0348.4d.1	WormBase	protein_coding	7	B0348.4a.1.e7
V	WormBase	CDS	25965	26129	.	+	0	egl-8	WBGene00001177	1	WormBase	protein_coding	B0348.4d.1	WormBase	protein_coding	7	
V	WormBase	exon	26194	26380	.	+	.	egl-8	WBGene00001177	1	WormBase	protein_coding	B0348.4d.1	WormBase	protein_coding	8	B0348.4a.1.e8
V	WormBase	CDS	26194	26380	.	+	0	egl-8	WBGene00001177	1	WormBase	protein_coding	B0348.4d.1	WormBase	protein_coding	8	
V	WormBase	exon	28382	28699	.	+	.	egl-8	WBGene00001177	1	WormBase	protein_coding	B0348.4d.1	WormBase	protein_coding	9	B0348.4a.1.e9
V	WormBase	CDS	28382	28699	.	+	2	egl-8	WBGene00001177	1	WormBase	protein_coding	B0348.4d.1	WormBase	protein_coding	9	
V	WormBase	exon	29336	29515	.	+	.	egl-8	WBGene00001177	1	WormBase	protein_coding	B0348.4d.1	WormBase	protein_coding	10	B0348.4a.1.e10
V	WormBase	CDS	29336	29515	.	+	2	egl-8	WBGene00001177	1	WormBase	protein_coding	B0348.4d.1	WormBase	protein_coding	10	
V	WormBase	exon	30200	30297	.	+	.	egl-8	WBGene00001177	1	WormBase	protein_coding	B0348.4d.1	WormBase	protein_coding	11	B0348.4a.1.e11
V	WormBase	CDS	30200	30297	.	+	2	egl-8	WBGene00001177	1	WormBase	protein_coding	B0348.4d.1	WormBase	protein_coding	11	
V	WormBase	exon	31340	31582	.	+	.	egl-8	WBGene00001177	1	WormBase	protein_coding	B0348.4d.1	WormBase	protein_coding	12	B0348.4d.1.e12
V	WormBase	CDS	31340	31582	.	+	0	egl-8	WBGene00001177	1	WormBase	protein_coding	B0348.4d.1	WormBase	protein_coding	12	
V	WormBase	exon	35015	35156	.	+	.	egl-8	WBGene00001177	1	WormBase	protein_coding	B0348.4d.1	WormBase	protein_coding	13	B0348.4a.1.e12
V	WormBase	CDS	35015	35156	.	+	0	egl-8	WBGene00001177	1	WormBase	protein_coding	B0348.4d.1	WormBase	protein_coding	13	
V	WormBase	exon	36118	36855	.	+	.	egl-8	WBGene00001177	1	WormBase	protein_coding	B0348.4d.1	WormBase	protein_coding	14	B0348.4a.1.e13
V	WormBase	CDS	36118	36855	.	+	2	egl-8	WBGene00001177	1	WormBase	protein_coding	B0348.4d.1	WormBase	protein_coding	14	
V	WormBase	exon	36918	37213	.	+	.	egl-8	WBGene00001177	1	WormBase	protein_coding	B0348.4d.1	WormBase	protein_coding	15	B0348.4a.1.e14
V	WormBase	CDS	36918	37213	.	+	2	egl-8	WBGene00001177	1	WormBase	protein_coding	B0348.4d.1	WormBase	protein_coding	15	
V	WormBase	exon	38138	38269	.	+	.	egl-8	WBGene00001177	1	WormBase	protein_coding	B0348.4d.1	WormBase	protein_coding	16	B0348.4a.1.e15
V	WormBase	CDS	38138	38269	.	+	0	egl-8	WBGene00001177	1	WormBase	protein_coding	B0348.4d.1	WormBase	protein_coding	16	
V	WormBase	exon	38991	39026	.	+	.	egl-8	WBGene00001177	1	WormBase	protein_coding	B0348.4d.1	WormBase	protein_coding	17	B0348.4b.1.e16
V	WormBase	CDS	38991	39026	.	+	0	egl-8	WBGene00001177	1	WormBase	protein_coding	B0348.4d.1	WormBase	protein_coding	17	
V	WormBase	exon	40454	40723	.	+	.	egl-8	WBGene00001177	1	WormBase	protein_coding	B0348.4d.1	WormBase	protein_coding	18	B0348.4a.1.e16
V	WormBase	CDS	40454	40723	.	+	0	egl-8	WBGene00001177	1	WormBase	protein_coding	B0348.4d.1	WormBase	protein_coding	18	
V	WormBase	exon	41729	41844	.	+	.	egl-8	WBGene00001177	1	WormBase	protein_coding	B0348.4d.1	WormBase	protein_coding	19	B0348.4a.1.e17
V	WormBase	CDS	41729	41844	.	+	0	egl-8	WBGene00001177	1	WormBase	protein_coding	B0348.4d.1	WormBase	protein_coding	19	
V	WormBase	exon	42040	42166	.	+	.	egl-8	WBGene00001177	1	WormBase	protein_coding	B0348.4d.1	WormBase	protein_coding	20	B0348.4a.1.e18
V	WormBase	CDS	42040	42166	.	+	1	egl-8	WBGene00001177	1	WormBase	protein_coding	B0348.4d.1	WormBase	protein_coding	20	
V	WormBase	exon	42214	42317	.	+	.	egl-8	WBGene00001177	1	WormBase	protein_coding	B0348.4d.1	WormBase	protein_coding	21	B0348.4a.1.e19
V	WormBase	CDS	42214	42317	.	+	0	egl-8	WBGene00001177	1	WormBase	protein_coding	B0348.4d.1	WormBase	protein_coding	21	
V	WormBase	exon	43026	43697	.	+	.	egl-8	WBGene00001177	1	WormBase	protein_coding	B0348.4d.1	WormBase	protein_coding	22	B0348.4b.1.e21
V	WormBase	CDS	43026	43167	.	+	1	egl-8	WBGene00001177	1	WormBase	protein_coding	B0348.4d.1	WormBase	protein_coding	22	
V	WormBase	stop_codon	43168	43170	.	+	0	egl-8	WBGene00001177	1	WormBase	protein_coding	B0348.4d.1	WormBase	protein_coding	22	
V	WormBase	five_prime_utr	20825	21006	.	+	.	egl-8	WBGene00001177	1	WormBase	protein_coding	B0348.4d.1	WormBase	protein_coding		
V	WormBase	three_prime_utr	43171	43697	.	+	.	egl-8	WBGene00001177	1	WormBase	protein_coding	B0348.4d.1	WormBase	protein_coding		
V	WormBase	transcript	20825	43687	.	+	.	egl-8	WBGene00001177	1	WormBase	protein_coding	B0348.4e.1	WormBase	protein_coding		
V	WormBase	exon	20825	21090	.	+	.	egl-8	WBGene00001177	1	WormBase	protein_coding	B0348.4e.1	WormBase	protein_coding	1	B0348.4a.1.e1
V	WormBase	CDS	21007	21090	.	+	0	egl-8	WBGene00001177	1	WormBase	protein_coding	B0348.4e.1	WormBase	protein_coding	1	
V	WormBase	start_codon	21007	21009	.	+	0	egl-8	WBGene00001177	1	WormBase	protein_coding	B0348.4e.1	WormBase	protein_coding	1	
V	WormBase	exon	22495	22856	.	+	.	egl-8	WBGene00001177	1	WormBase	protein_coding	B0348.4e.1	WormBase	protein_coding	2	B0348.4a.1.e2
V	WormBase	CDS	22495	22856	.	+	0	egl-8	WBGene00001177	1	WormBase	protein_coding	B0348.4e.1	WormBase	protein_coding	2	
V	WormBase	exon	23159	23294	.	+	.	egl-8	WBGene00001177	1	WormBase	protein_coding	B0348.4e.1	WormBase	protein_coding	3	B0348.4a.1.e3
V	WormBase	CDS	23159	23294	.	+	1	egl-8	WBGene00001177	1	WormBase	protein_coding	B0348.4e.1	WormBase	protein_coding	3	
V	WormBase	exon	23562	23645	.	+	.	egl-8	WBGene00001177	1	WormBase	protein_coding	B0348.4e.1	WormBase	protein_coding	4	B0348.4a.1.e4
V	WormBase	CDS	23562	23645	.	+	0	egl-8	WBGene00001177	1	WormBase	protein_coding	B0348.4e.1	WormBase	protein_coding	4	
V	WormBase	exon	23793	23896	.	+	.	egl-8	WBGene00001177	1	WormBase	protein_coding	B0348.4e.1	WormBase	protein_coding	5	B0348.4a.1.e5
V	WormBase	CDS	23793	23896	.	+	0	egl-8	WBGene00001177	1	WormBase	protein_coding	B0348.4e.1	WormBase	protein_coding	5	
V	WormBase	exon	24788	25259	.	+	.	egl-8	WBGene00001177	1	WormBase	protein_coding	B0348.4e.1	WormBase	protein_coding	6	B0348.4a.1.e6
V	WormBase	CDS	24788	25259	.	+	1	egl-8	WBGene00001177	1	WormBase	protein_coding	B0348.4e.1	WormBase	protein_coding	6	
V	WormBase	exon	25965	26129	.	+	.	egl-8	WBGene00001177	1	WormBase	protein_coding	B0348.4e.1	WormBase	protein_coding	7	B0348.4a.1.e7
V	WormBase	CDS	25965	26129	.	+	0	egl-8	WBGene00001177	1	WormBase	protein_coding	B0348.4e.1	WormBase	protein_coding	7	
V	WormBase	exon	26194	26380	.	+	.	egl-8	WBGene00001177	1	WormBase	protein_coding	B0348.4e.1	WormBase	protein_coding	8	B0348.4a.1.e8
V	WormBase	CDS	26194	26380	.	+	0	egl-8	WBGene00001177	1	WormBase	protein_coding	B0348.4e.1	WormBase	protein_coding	8	
V	WormBase	exon	28382	28699	.	+	.	egl-8	WBGene00001177	1	WormBase	protein_coding	B0348.4e.1	WormBase	protein_coding	9	B0348.4a.1.e9
V	WormBase	CDS	28382	28699	.	+	2	egl-8	WBGene00001177	1	WormBase	protein_coding	B0348.4e.1	WormBase	protein_coding	9	
V	WormBase	exon	29336	29515	.	+	.	egl-8	WBGene00001177	1	WormBase	protein_coding	B0348.4e.1	WormBase	protein_coding	10	B0348.4a.1.e10
V	WormBase	CDS	29336	29515	.	+	2	egl-8	WBGene00001177	1	WormBase	protein_coding	B0348.4e.1	WormBase	protein_coding	10	
V	WormBase	exon	30200	30297	.	+	.	egl-8	WBGene00001177	1	WormBase	protein_coding	B0348.4e.1	WormBase	protein_coding	11	B0348.4a.1.e11
V	WormBase	CDS	30200	30297	.	+	2	egl-8	WBGene00001177	1	WormBase	protein_coding	B0348.4e.1	WormBase	protein_coding	11	
V	WormBase	exon	31340	31582	.	+	.	egl-8	WBGene00001177	1	WormBase	protein_coding	B0348.4e.1	WormBase	protein_coding	12	B0348.4d.1.e12
V	WormBase	CDS	31340	31582	.	+	0	egl-8	WBGene00001177	1	WormBase	protein_coding	B0348.4e.1	WormBase	protein_coding	12	
V	WormBase	exon	35015	35156	.	+	.	egl-8	WBGene00001177	1	WormBase	protein_coding	B0348.4e.1	WormBase	protein_coding	13	B0348.4a.1.e12
V	WormBase	CDS	35015	35156	.	+	0	egl-8	WBGene00001177	1	WormBase	protein_coding	B0348.4e.1	WormBase	protein_coding	13	
V	WormBase	exon	36118	36855	.	+	.	egl-8	WBGene00001177	1	WormBase	protein_coding	B0348.4e.1	WormBase	protein_coding	14	B0348.4a.1.e13
V	WormBase	CDS	36118	36855	.	+	2	egl-8	WBGene00001177	1	WormBase	protein_coding	B0348.4e.1	WormBase	protein_coding	14	
V	WormBase	exon	36918	37213	.	+	.	egl-8	WBGene00001177	1	WormBase	protein_coding	B0348.4e.1	WormBase	protein_coding	15	B0348.4a.1.e14
V	WormBase	CDS	36918	37213	.	+	2	egl-8	WBGene00001177	1	WormBase	protein_coding	B0348.4e.1	WormBase	protein_coding	15	
V	WormBase	exon	38138	38269	.	+	.	egl-8	WBGene00001177	1	WormBase	protein_coding	B0348.4e.1	WormBase	protein_coding	16	B0348.4a.1.e15
V	WormBase	CDS	38138	38269	.	+	0	egl-8	WBGene00001177	1	WormBase	protein_coding	B0348.4e.1	WormBase	protein_coding	16	
V	WormBase	exon	40454	40723	.	+	.	egl-8	WBGene00001177	1	WormBase	protein_coding	B0348.4e.1	WormBase	protein_coding	17	B0348.4a.1.e16
V	WormBase	CDS	40454	40723	.	+	0	egl-8	WBGene00001177	1	WormBase	protein_coding	B0348.4e.1	WormBase	protein_coding	17	
V	WormBase	exon	41729	41844	.	+	.	egl-8	WBGene00001177	1	WormBase	protein_coding	B0348.4e.1	WormBase	protein_coding	18	B0348.4a.1.e17
V	WormBase	CDS	41729	41844	.	+	0	egl-8	WBGene00001177	1	WormBase	protein_coding	B0348.4e.1	WormBase	protein_coding	18	
V	WormBase	exon	42040	42166	.	+	.	egl-8	WBGene00001177	1	WormBase	protein_coding	B0348.4e.1	WormBase	protein_coding	19	B0348.4a.1.e18
V	WormBase	CDS	42040	42166	.	+	1	egl-8	WBGene00001177	1	WormBase	protein_coding	B0348.4e.1	WormBase	protein_coding	19	
V	WormBase	exon	42214	42317	.	+	.	egl-8	WBGene00001177	1	WormBase	protein_coding	B0348.4e.1	WormBase	protein_coding	20	B0348.4a.1.e19
V	WormBase	CDS	42214	42317	.	+	0	egl-8	WBGene00001177	1	WormBase	protein_coding	B0348.4e.1	WormBase	protein_coding	20	
V	WormBase	exon	43026	43687	.	+	.	egl-8	WBGene00001177	1	WormBase	protein_coding	B0348.4e.1	WormBase	protein_coding	21	B0348.4a.1.e20
V	WormBase	CDS	43026	43167	.	+	1	egl-8	WBGene00001177	1	WormBase	protein_coding	B0348.4e.1	WormBase	protein_coding	21	
V	WormBase	stop_codon	43168	43170	.	+	0	egl-8	WBGene00001177	1	WormBase	protein_coding	B0348.4e.1	WormBase	protein_coding	21	
V	WormBase	five_prime_utr	20825	21006	.	+	.	egl-8	WBGene00001177	1	WormBase	protein_coding	B0348.4e.1	WormBase	protein_coding		
V	WormBase	three_prime_utr	43171	43687	.	+	.	egl-8	WBGene00001177	1	WormBase	protein_coding	B0348.4e.1	WormBase	protein_coding		
V	WormBase	transcript	20825	43697	.	+	.	egl-8	WBGene00001177	1	WormBase	protein_coding	B0348.4f.1	WormBase	protein_coding		
V	WormBase	exon	20825	21090	.	+	.	egl-8	WBGene00001177	1	WormBase	protein_coding	B0348.4f.1	WormBase	protein_coding	1	B0348.4a.1.e1
V	WormBase	CDS	21007	21090	.	+	0	egl-8	WBGene00001177	1	WormBase	protein_coding	B0348.4f.1	WormBase	protein_coding	1	
V	WormBase	start_codon	21007	21009	.	+	0	egl-8	WBGene00001177	1	WormBase	protein_coding	B0348.4f.1	WormBase	protein_coding	1	
V	WormBase	exon	22495	22856	.	+	.	egl-8	WBGene00001177	1	WormBase	protein_coding	B0348.4f.1	WormBase	protein_coding	2	B0348.4a.1.e2
V	WormBase	CDS	22495	22856	.	+	0	egl-8	WBGene00001177	1	WormBase	protein_coding	B0348.4f.1	WormBase	protein_coding	2	
V	WormBase	exon	23159	23294	.	+	.	egl-8	WBGene00001177	1	WormBase	protein_coding	B0348.4f.1	WormBase	protein_coding	3	B0348.4a.1.e3
V	WormBase	CDS	23159	23294	.	+	1	egl-8	WBGene00001177	1	WormBase	protein_coding	B0348.4f.1	WormBase	protein_coding	3	
V	WormBase	exon	23562	23645	.	+	.	egl-8	WBGene00001177	1	WormBase	protein_coding	B0348.4f.1	WormBase	protein_coding	4	B0348.4a.1.e4
V	WormBase	CDS	23562	23645	.	+	0	egl-8	WBGene00001177	1	WormBase	protein_coding	B0348.4f.1	WormBase	protein_coding	4	
V	WormBase	exon	23793	23896	.	+	.	egl-8	WBGene00001177	1	WormBase	protein_coding	B0348.4f.1	WormBase	protein_coding	5	B0348.4a.1.e5
V	WormBase	CDS	23793	23896	.	+	0	egl-8	WBGene00001177	1	WormBase	protein_coding	B0348.4f.1	WormBase	protein_coding	5	
V	WormBase	exon	24788	25259	.	+	.	egl-8	WBGene00001177	1	WormBase	protein_coding	B0348.4f.1	WormBase	protein_coding	6	B0348.4a.1.e6
V	WormBase	CDS	24788	25259	.	+	1	egl-8	WBGene00001177	1	WormBase	protein_coding	B0348.4f.1	WormBase	protein_coding	6	
V	WormBase	exon	25965	26129	.	+	.	egl-8	WBGene00001177	1	WormBase	protein_coding	B0348.4f.1	WormBase	protein_coding	7	B0348.4a.1.e7
V	WormBase	CDS	25965	26129	.	+	0	egl-8	WBGene00001177	1	WormBase	protein_coding	B0348.4f.1	WormBase	protein_coding	7	
V	WormBase	exon	26194	26380	.	+	.	egl-8	WBGene00001177	1	WormBase	protein_coding	B0348.4f.1	WormBase	protein_coding	8	B0348.4a.1.e8
V	WormBase	CDS	26194	26380	.	+	0	egl-8	WBGene00001177	1	WormBase	protein_coding	B0348.4f.1	WormBase	protein_coding	8	
V	WormBase	exon	29336	29515	.	+	.	egl-8	WBGene00001177	1	WormBase	protein_coding	B0348.4f.1	WormBase	protein_coding	9	B0348.4a.1.e10
V	WormBase	CDS	29336	29515	.	+	2	egl-8	WBGene00001177	1	WormBase	protein_coding	B0348.4f.1	WormBase	protein_coding	9	
V	WormBase	exon	30200	30297	.	+	.	egl-8	WBGene00001177	1	WormBase	protein_coding	B0348.4f.1	WormBase	protein_coding	10	B0348.4a.1.e11
V	WormBase	CDS	30200	30297	.	+	2	egl-8	WBGene00001177	1	WormBase	protein_coding	B0348.4f.1	WormBase	protein_coding	10	
V	WormBase	exon	31340	31582	.	+	.	egl-8	WBGene00001177	1	WormBase	protein_coding	B0348.4f.1	WormBase	protein_coding	11	B0348.4d.1.e12
V	WormBase	CDS	31340	31582	.	+	0	egl-8	WBGene00001177	1	WormBase	protein_coding	B0348.4f.1	WormBase	protein_coding	11	
